BatPopulationCode;RefCode;SiteCode;BatSuborder;BatFamily;BatGenus;BatSpecies;CurrentBatSpecies;BatRoost;BatCaptureNumber;BatMarks;BatFemales;BatMales;BatJuvenile;BatAdult;BatLactatingFemales;BatNonreproductiveFemales;BatPregnantFemales;BatNonreproductiveMales;BatScrotalTestesMales;
BFBPOP1726;BFR134;BFA504;Yangochiroptera;Phyllostomidae;Artibeus;Artibeus planirostris;Artibeus planirostris;NA;NA;YES;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1727;BFR134;BFA504;Yangochiroptera;Phyllostomidae;Sturnira;Sturnira lilium;Sturnira lilium;NA;NA;YES;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1728;BFR134;BFA504;Yangochiroptera;Phyllostomidae;Platyrrhinus;Platyrrhinus lineatus;Platyrrhinus lineatus;NA;NA;YES;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1729;BFR134;BFA504;Yangochiroptera;Phyllostomidae;Glossophaga;Glossophaga soricina;Glossophaga soricina;NA;NA;YES;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1730;BFR134;BFA504;Yangochiroptera;Phyllostomidae;Carollia;Carollia perspicillata;Carollia perspicillata;NA;NA;YES;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1731;BFR134;BFA504;Yangochiroptera;Phyllostomidae;Phyllostomus;Phyllostomus discolor;Phyllostomus discolor;NA;NA;YES;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1732;BFR135;BFA505;Yangochiroptera;Phyllostomidae;Anoura;Anoura geoffroyi;Anoura geoffroyi;caves;93;NO;50;43;NA;52;NA;32;18;11;32;
BFBPOP1733;BFR136;BFA506;Yinpterochiroptera;Pteropodidae;Pteropus;Pteropus alecto;Pteropus alecto;caves;103;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1734;BFR136;BFA506;Yinpterochiroptera;Pteropodidae;Pteropus;Pteropus poliocephalus;Pteropus poliocephalus;caves;74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1735;BFR136;BFA506;Yinpterochiroptera;Pteropodidae;Pteropus;Pteropus scapulatus;Pteropus scapulatus;caves;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1736;BFR137;BFA507;Yangochiroptera;Phyllostomidae;Artibeus;Artibeus planirostris;Artibeus planirostris;NA;799;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1737;BFR137;BFA508;Yangochiroptera;Phyllostomidae;Artibeus;Artibeus planirostris;Artibeus planirostris;NA;1698;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1738;BFR138;BFA509;Yangochiroptera;Vespertilionidae;Corynorhinus;Corynorhinus mexicanus;Corynorhinus mexicanus;NA;23;NA;12;11;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1739;BFR138;BFA509;Yangochiroptera;Vespertilionidae;Corynorhinus;Corynorhinus townsendii;Corynorhinus townsendii;NA;18;NA;6;12;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1740;BFR139;BFA510;Yangochiroptera;Phyllostomidae;Desmodus;Desmodus rotundus;Desmodus rotundus;NA;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1741;BFR139;BFA510;Yangochiroptera;Phyllostomidae;Carollia;Carollia perspicillata;Carollia perspicillata;NA;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1742;BFR140;BFA511;Yangochiroptera;Phyllostomidae;Artibeus;Artibeus jamaicensis;Artibeus jamaicensis;NA;43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1743;BFR140;BFA511;Yangochiroptera;Phyllostomidae;Artibeus;Artibeus lituratus;Artibeus lituratus;NA;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1744;BFR140;BFA511;Yangochiroptera;Phyllostomidae;Carollia;Carollia brevicauda;Carollia brevicauda;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1745;BFR140;BFA511;Yangochiroptera;Phyllostomidae;Carollia;Carollia perspicillata;Carollia perspicillata;NA;142;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1746;BFR140;BFA511;Yangochiroptera;Phyllostomidae;Desmodus;Desmodus rotundus;Desmodus rotundus;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1747;BFR140;BFA511;Yangochiroptera;Phyllostomidae;Micronycteris;Micronycteris schmidtorum;Micronycteris schmidtorum;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1748;BFR140;BFA511;Yangochiroptera;Vespertilionidae;Myotis;Myotis riparius;Myotis riparius;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1749;BFR140;BFA511;Yangochiroptera;Mormoopidae;Pteronotus;Pteronotus gymnonotus;Pteronotus gymnonotus;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1750;BFR140;BFA511;Yangochiroptera;Mormoopidae;Pteronotus;Pteronotus parnellii;Pteronotus parnellii;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1751;BFR140;BFA511;Yangochiroptera;Phyllostomidae;Sturnira;Sturnira luisi;Sturnira luisi;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1752;BFR140;BFA511;Yangochiroptera;Phyllostomidae;Trachops;Trachops cirrhosus;Trachops cirrhosus;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1753;BFR141;BFA512;Yangochiroptera;Vespertilionidae;Scotophilus;Scotophilus marovaza;Scotophilus marovaza;caves;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1754;BFR141;BFA512;Yinpterochiroptera;Pteropodidae;Eidolon;Eidolon dupreanum;Eidolon dupreanum;caves;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1755;BFR142;BFA513;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1756;BFR142;BFA514;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1757;BFR142;BFA515;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1758;BFR142;BFA516;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1759;BFR142;BFA517;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1760;BFR142;BFA518;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1761;BFR142;BFA519;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1762;BFR142;BFA520;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1763;BFR142;BFA521;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1764;BFR142;BFA522;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1765;BFR142;BFA523;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1766;BFR142;BFA524;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1767;BFR142;BFA525;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1768;BFR142;BFA526;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1769;BFR142;BFA527;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1770;BFR142;BFA528;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1771;BFR142;BFA529;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1772;BFR142;BFA530;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1773;BFR142;BFA531;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
BFBPOP1774;BFR142;BFA532;Yangochiroptera;Miniopteridae;Miniopterus;Miniopterus schreibersii;Miniopterus schreibersii;caves;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
