assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
64587542,64587154,Rhinolophus cohenae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,cohenae,,,,"Taylor, Stoffberg, Monadjem, Schoeman, Bayliss &amp; Cotterill, 2012",Vulnerable,C2a(ii); D1,3.1,Decreasing,Global
64588304,64588047,Rhinolophus mabuensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,mabuensis,,,,"Taylor, Stoffberg, Monadjem, Schoeman, Bayliss &amp; Cotterill, 2012",Endangered,B2ab(iii),3.1,Unknown,Global
64589277,64588371,Rhinolophus smithersi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,smithersi,,,,"Taylor, Stoffberg, Monadjem, Schoeman, Bayliss &amp; Cotterill, 2012",Near Threatened,D1,3.1,Stable,Global
64589338,64589126,Rhinolophus mossambicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,mossambicus,,,,"Taylor, Stoffberg, Monadjem, Schoeman, Bayliss &amp; Cotterill, 2012",Least Concern,,3.1,Decreasing,Global
67359368,67359364,Neoromicia robertsi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,robertsi,,,,"Goodman, Taylor, Ratrimomanarivo &amp; Hoofer, 2012",Data Deficient,,3.1,Stable,Global
67359379,67359375,Neoromicia roseveari,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,roseveari,,,,"Monadjem, Richards, Taylor &amp; Stoffberg, 2013",Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,Global
67360707,67360705,Chaerephon atsinanana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Chaerephon,atsinanana,,,,"Goodman, Buccas, Naidoo, Ratrimomanarivo, Taylor &amp; Lamb, 2010",Least Concern,,3.1,Increasing,Global
67363012,67363010,Mops bakarii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mops,bakarii,,,,"Stanley, 2009",Data Deficient,,3.1,Unknown,Global
67369914,67369846,Rhinolophus damarensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,damarensis,,,,"Roberts, 1946",Least Concern,,3.1,Unknown,Global
71727484,71727235,Mormopterus francoismoutoui,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mormopterus,francoismoutoui,,,,"Goodman, Jansen van Vuuren, Ratrimomanarivo, Probst &amp; Bowie, 2008",Least Concern,,3.1,Increasing,Global
76435083,76435059,Myotis nyctor,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,nyctor,,,,"LaVal &amp; Schwartz, 1974",Vulnerable,B2ab(iii),3.1,Unknown,Global
82345569,82345555,Rhinopoma cystops,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOPOMATIDAE,Rhinopoma,cystops,,,,"Thomas, 1903",Least Concern,,3.1,Stable,Global
82347169,82346260,Rhinolophus willardi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,willardi,,,,"Kerbis Peterhans &amp; Fahr, 2013",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
82347492,82347204,Rhinolophus kahuzi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,kahuzi,,,,"Kerbis Peterhans &amp; Fahr, 2013",Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
82348039,82347791,Rhinolophus schnitzleri,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,schnitzleri,,,,"Wu &amp; Thong, 2011",Data Deficient,,3.1,Unknown,Global
82348673,82348077,Rhinolophus thailandensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,thailandensis,,,,"Wu, Harada &amp; Motokawa, 2009",Least Concern,,3.1,Stable,Global
82349975,82348701,Rhinolophus xinanzhongguoensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,xinanzhongguoensis,,,,"Zhou, Guillén-Servent, Lim, Eger, Wang &amp; Jiang, 2009",Near Threatened,B1ab(iii),3.1,Decreasing,Global
83683100,83683094,Dermanura bogotensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,bogotensis,,,,"Andersen, 1906",Least Concern,,3.1,Stable,Global
83683270,83683265,Dermanura rava,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,rava,,,,"Miller, 1902",Least Concern,,3.1,Stable,Global
84372277,84372245,Rhinolophus mcintyrei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,mcintyrei,,,,Hill &amp; Schlitter 1982,Data Deficient,,3.1,Unknown,Global
84372372,84372306,Rhinolophus proconsulis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,proconsulis,,,,"Hill, 1959",Endangered,B1ab(iii),3.1,Unknown,Global
84372450,84372447,Rhinolophus tatar,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,tatar,,,,"Bergmans and Rozendaal, 1982",Least Concern,,3.1,Unknown,Global
84372528,84372474,Rhinolophus chiewkweeae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,chiewkweeae,,,,"Yoshiyuki &amp; Lim, 2005",Data Deficient,,3.1,Unknown,Global
84372677,84372666,Rhinolophus huananus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,huananus,,,,"Wu, Motokawa &amp; Harada, 2008",Least Concern,,3.1,Unknown,Global
84378918,84376286,Rhinolophus indorouxii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,indorouxii,,,,"Chattopadhyay, Garg, Kumar, Doss, Ramakrishnan, &amp; Kandula, 2012",Data Deficient,,3.1,Unknown,Global
84384597,84384558,Rhinolophus microglobosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,microglobosus,,,,"Csorba and Jenkins, 1998",Least Concern,,3.1,Stable,Global
84454984,84454980,Balionycteris seimundi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Balionycteris,seimundi,,,,(Kloss 1921),Least Concern,,3.1,Stable,Global
84455328,84455300,Casinycteris campomaanensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Casinycteris,campomaanensis,,,,"Hassanin, 2014",Data Deficient,,3.1,Unknown,Global
84457393,84457227,Desmalopex microleucopterus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Desmalopex,microleucopterus,,,,"Esselstyn, Garcia, Saulog &amp; Heaney, 2008",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
84458832,84458822,Epomophorus minor,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Epomophorus,minor,,,,"Dobson, 1879",Least Concern,,3.1,Stable,Global
84462595,84459322,Megaloglossus azagnyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Megaloglossus,azagnyi,,,,"Nesi, Kadjo &amp; Hassanin, 2012",Least Concern,,3.1,Unknown,Global
84463943,84463939,Thoopterus suhaniahae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Thoopterus,suhaniahae,,,,"Maryanto, Yani, Prijono &amp; Wiantoro, 2012",Least Concern,,3.1,Stable,Global
84466645,84466436,Scotonycteris bergmansi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Scotonycteris,bergmansi,,,,"Hassanin, Khouider, Gembu, Goodman, Kadjo, Nesi, Pourrut, Nakouné &amp; Bonillo, 2015",Least Concern,,3.1,Unknown,Global
84466694,84466273,Scotonycteris occidentalis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Scotonycteris,occidentalis,,,,"Hayman, 1947",Least Concern,,3.1,Unknown,Global
84466716,84466713,Scotophilus andrewreborii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Scotophilus,andrewreborii,,,,"Brooks &amp; Bickham, 2014",Least Concern,,3.1,Unknown,Global
84466814,84466810,Scotophilus ejetai,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Scotophilus,ejetai,,,,"Brooks &amp; Bickham, 2014",Least Concern,,3.1,Unknown,Global
84466829,84466826,Scotophilus livingstonii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Scotophilus,livingstonii,,,,"Brooks &amp; Bickham, 2014",Least Concern,,3.1,Unknown,Global
84466867,84466859,Scotophilus trujilloi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Scotophilus,trujilloi,,,,"Brooks &amp; Bickham, 2014",Least Concern,,3.1,Unknown,Global
84487915,84487907,Murina annamitica,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,annamitica,,,,"Francis &amp; Eger, 2012",Least Concern,,3.1,Unknown,Global
84487985,84487939,Murina balaensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,balaensis,,,,"Soisook, Karapan, Satasook &amp; Bates, 2013",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
84488093,84488085,Murina beelzebub,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,beelzebub,,,,"Son, Furey &amp; Csorba, 2011",Data Deficient,,3.1,Unknown,Global
84488449,84488443,Murina bicolor,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,bicolor,,,,"Kuo, Fang, Csorba &amp; Lee, 2009",Least Concern,,3.1,Unknown,Global
84500835,84500832,Murina gracilis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,gracilis,,,,"Kuo, Fang, Csorba &amp; Lee, 2009",Least Concern,,3.1,Unknown,Global
84500845,84500842,Murina recondita,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,recondita,,,,"Kuo, Fang, Csorba, &amp; Lee, 2009",Least Concern,,3.1,Unknown,Global
84500855,84500852,Murina fionae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,fionae,,,,"Francis &amp; Eger, 2012",Least Concern,,3.1,Unknown,Global
84500868,84500863,Murina chrysochaetes,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,chrysochaetes,,,,"Eger &amp; Lim, 2011",Data Deficient,,3.1,Unknown,Global
84500879,84500876,Murina lorelieae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,lorelieae,,,,"Eger &amp; Lim, 2011",Data Deficient,,3.1,Unknown,Global
84501702,84501698,Murina shuipuensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,shuipuensis,,,,"Eger &amp; Lim, 2011",Data Deficient,,3.1,Unknown,Global
84547978,84547975,Murina jaintiana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,jaintiana,,,,"Ruedi, Biswas &amp; Csorba, 2012",Data Deficient,,3.1,Unknown,Global
84548082,84548064,Murina pluvialis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,pluvialis,,,,"Ruedi, Biswas &amp; Csorba, 2012",Data Deficient,,3.1,Unknown,Global
84557699,84557696,Murina eleryi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,eleryi,,,,"Furey, Thong, Bates &amp; Csorba, 2009",Least Concern,,3.1,Decreasing,Global
84561005,84561002,Murina feae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,feae,,,,"Thomas, 1891",Least Concern,,3.1,Unknown,Global
84562270,84562267,Murina walstoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,walstoni,,,,"Furey, Csorba &amp; Son, 2011",Data Deficient,,3.1,Unknown,Global
84562296,84562293,Murina harpioloides,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,harpioloides,,,,"Kruskop &amp; Eger, 2008",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
84882990,84882966,Pteropus allenorum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,allenorum,,,,"Helgen, Helgen &amp; Wilson, 2009",Extinct,,3.1,,Global
84883924,84883915,Pteropus ennisae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,ennisae,,,,"Flannery &amp; White, 1991",Vulnerable,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
85180839,85180824,Barbastella beijingensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Barbastella,beijingensis,,,,"Zhang, Han, Jones, Lin, Zhang, Zhu, Huang &amp; Zhang, 2007",Data Deficient,,3.1,Unknown,Global
85197270,85197261,Barbastella darjelingensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Barbastella,darjelingensis,,,,"(Hodgson, 1855)",Least Concern,,3.1,Stable,Global
85198671,85198662,Eptesicus ognevi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,ognevi,,,,"Bobrinskii, 1918",Least Concern,,3.1,Unknown,Global
85199537,85198368,Eptesicus anatolicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,anatolicus,,,,"Felten, 1971",Least Concern,,3.1,Stable,Global
85200236,85200202,Eptesicus pachyomus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,pachyomus,,,,"Tomes, 1857",Least Concern,,3.1,Unknown,Global
85200275,85200107,Eptesicus isabellinus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,isabellinus,,,,"Temminck, 1840",Least Concern,,3.1,Unknown,Global
85200399,85200388,Eptesicus lobatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,lobatus,,,,"Zagorodniuk, 2009",Data Deficient,,3.1,Unknown,Global
85201578,85200870,Hypsugo bemainty,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Hypsugo,bemainty,,,,"Goodman, Rakotondramanana, Ramasindrazana, Kearney, Maonadjem, Schoeman, Taylor, Naughton &amp; Appleton, 2015",Least Concern,,3.1,Unknown,Global
85201728,85201719,Hypsugo dolichodon,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Hypsugo,dolichodon,,,,"Görföl, Csorba, Eger, Truong-Son &amp; Francis, 2014",Data Deficient,,3.1,Unknown,Global
85202890,85202881,Hypsugo lanzai,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Hypsugo,lanzai,,,,"Benda, Al-Jumaily, Reiter &amp; Nasher, 2011",Endangered,B1ab(iii),3.1,Decreasing,Global
85289379,85289369,Nyctophilus bifax,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,bifax,,,,"Thomas, 1915",Least Concern,,3.1,Decreasing,Global
85289576,85289516,Nyctophilus corbeni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,corbeni,,,,"Parnaby, 2009",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
85289618,85289614,Nyctophilus major,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,major,,,,"Gray, 1844",Least Concern,,3.1,Decreasing,Global
85289849,85289826,Nyctophilus daedalus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,daedalus,,,,"Thomas, 1915",Least Concern,,3.1,Decreasing,Global
85295274,85295233,Otonycteris leucophaea,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Otonycteris,leucophaea,,,,"(Severcov, 1873)",Data Deficient,,3.1,Unknown,Global
85333766,85333758,Pipistrellus aladdin,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Pipistrellus,aladdin,,,,"Thomas, 1905",Data Deficient,,3.1,Unknown,Global
85342583,85342580,Tylonycteris pygmaeus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Tylonycteris,pygmaeus,,,,"Feng, Li &amp; Wang, 2008",Data Deficient,,3.1,Unknown,Global
85342608,85342605,Myotis annatessae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,annatessae,,,,"Kruskop &amp; Borisenko, 2013",Data Deficient,,3.1,Unknown,Global
85342633,85342628,Myotis badius,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,badius,,,,"Tiunov, Kruskop &amp; Feng, 2011",Data Deficient,,3.1,Unknown,Global
85342654,85342651,Myotis secundus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,secundus,,,,"Ruedi, Csorba, Lin &amp; Chou, 2015",Least Concern,,3.1,Stable,Global
85342666,85342662,Myotis soror,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,soror,,,,"Ruedi, Csorba, Lin &amp; Chou, 2015",Data Deficient,,3.1,Unknown,Global
85342691,85342688,Myotis indochinensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,indochinensis,,,,"Son, Görföl, Francis, Motokawa, Estök, Endo, Xuan Dang, Oshida &amp; Csorba, 2013",Data Deficient,,3.1,Unknown,Global
85342734,85342726,Myotis petax,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,petax,,,,"Hollister, 1912",Least Concern,,3.1,Stable,Global
85534957,85534953,Plecotus ariel,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,ariel,,,,"Thomas, 1911",Data Deficient,,3.1,Unknown,Global
85535233,85535176,Plecotus turkmenicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,turkmenicus,,,,"Strelkov, 1988",Least Concern,,3.1,Unknown,Global
85535252,85535146,Plecotus kozlovi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,kozlovi,,,,"Bobrinskoj, 1926",Least Concern,,3.1,Stable,Global
85535306,85535265,Plecotus wardi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,wardi,,,,"Thomas, 1911",Least Concern,,3.1,Unknown,Global
85535378,85535363,Plecotus strelkovi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,strelkovi,,,,"Spitzenberger, 2006",Least Concern,,3.1,Unknown,Global
85537516,85537505,Plecotus homochrous,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,homochrous,,,,"Hodgson, 1847",Data Deficient,,3.1,Unknown,Global
85537974,85537971,Submyotodon latirostris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Submyotodon,latirostris,,,,"Kishida, 1932",Least Concern,,3.1,Unknown,Global
85566980,85566977,Myotis longicaudatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,longicaudatus,,,,"Ognev, 1927",Least Concern,,3.1,Stable,Global
85567065,85567062,Myotis sibiricus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,sibiricus,,,,"Kastschenko, 1905",Least Concern,,3.1,Decreasing,Global
85568292,85568289,Myotis borneoensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,borneoensis,,,,"Hill and Francis, 1984",Data Deficient,,3.1,Unknown,Global
85568305,85568302,Myotis federatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,federatus,,,,"Thomas, 1916",Data Deficient,,3.1,Unknown,Global
85568324,85568321,Myotis peytoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,peytoni,,,,"Wroughton and Ryley, 1913",Data Deficient,,3.1,Unknown,Global
85646528,85646524,Hipposideros tephrus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,tephrus,,,,"Cabrera, 1906",Least Concern,,3.1,Unknown,Global
85646555,85646546,Hipposideros khasiana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,khasiana,,,,"Thabah, Rossiter, Kingston, Zhang, Parsons, Mya Mya, Zubaid &amp; Jones, 2006",Data Deficient,,3.1,Unknown,Global
85707174,85707170,Rhinolophus perditus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,perditus,,,,"K. Andersen, 1918",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
85733299,85733126,Myotis escalerai,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,escalerai,,,,"Cabrera, 1904",Least Concern,,3.1,Unknown,Global
85735913,85735909,Myotis rufoniger,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,rufoniger,,,,"(Tomes, 1858)",Least Concern,,3.1,Unknown,Global
85736023,85736011,Myotis weberi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,weberi,,,,"Jentink, 1890",Data Deficient,,3.1,Unknown,Global
85736282,85736277,Pipistrellus grandidieri,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Pipistrellus,grandidieri,,,,"(Dobson, 1876)",Data Deficient,,3.1,Unknown,Global
85822446,85822291,Peropteryx pallidoptera,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Peropteryx,pallidoptera,,,,"Lim, Engstrom, Reid, Simmons, Voss and Fleck, 2010",Data Deficient,,3.1,Unknown,Global
86475525,18743,Pteropus niger,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,niger,,,,"(Kerr, 1792)",Endangered,A4cde,3.1,Decreasing,Global
87993377,87993365,Cynomops paranus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Cynomops,paranus,,,,"(Thomas, 1901)",Data Deficient,,3.1,Unknown,Global
87993515,87993512,Cynomops milleri,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Cynomops,milleri,,,,"(Osgood, 1914)",Least Concern,,3.1,Unknown,Global
87993526,87993523,Eumops wilsoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Eumops,wilsoni,,,,"Baker, McDonough, Swier, Larsen, Carrera &amp; Ammerman, 2009",Data Deficient,,3.1,Unknown,Global
87993968,87993965,Eumops delticus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Eumops,delticus,,,,"(Thomas, 1923)",Data Deficient,,3.1,Unknown,Global
87994063,87994060,Eumops nanus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Eumops,nanus,,,,"(Miller, 1900)",Least Concern,,3.1,Stable,Global
87994075,87994072,Eumops ferox,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Eumops,ferox,,,,"Gundlach, 1861",Least Concern,,3.1,Stable,Global
88018395,88018392,Pteronotus mesoamericanus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MORMOOPIDAE,Pteronotus,mesoamericanus,,,,"Smith, 1972",Least Concern,,3.1,Unknown,Global
88018595,88018592,Pteronotus rubiginosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MORMOOPIDAE,Pteronotus,rubiginosus,,,,"(Wagner, 1843)",Least Concern,,3.1,Unknown,Global
88087332,88087329,Molossus alvarezi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossus,alvarezi,,,,"Gonzalez-Ruiz, Ramirez-Pulido &amp; Arroyo-Cabrales, 2011",Data Deficient,,3.1,Unknown,Global
88087516,88087507,Molossus bondae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossus,bondae,,,,"J.A. Allen, 1904",Least Concern,,3.1,Stable,Global
88087580,88087551,Promops davisoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Promops,davisoni,,,,"Thomas, 1921",Data Deficient,,3.1,Unknown,Global
88088756,88088745,Chilonatalus macer,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,NATALIDAE,Chilonatalus,macer,,,,"Miller, 1914",Data Deficient,,3.1,Unknown,Global
88109461,88109381,Anoura aequatoris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Anoura,aequatoris,,,,"(Lönnberg, 1921)",Least Concern,,3.1,Stable,Global
88109479,88109476,Anoura cadenai,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Anoura,cadenai,,,,"Mantilla-Meluk &amp; Baker, 2006",Data Deficient,,3.1,Unknown,Global
88109500,88109497,Anoura peruana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Anoura,peruana,,,,"(Tschudi, 1844)",Least Concern,,3.1,Stable,Global
88109515,88109511,Anoura geoffroyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Anoura,geoffroyi,,,,"Gray, 1838",Least Concern,,3.1,Stable,Global
88109919,88109897,Artibeus schwartzi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,schwartzi,,,,"Jones, 1978",Data Deficient,,3.1,Unknown,Global
